id,tweet,label
1029,"Hoy día 2️⃣3️⃣ podéis disfrutar en la Plaza Magdalena de paradas de libros y rosas para todos los gustos, el año que viene estaremos desde USER para ofreceros nuestras rosas con sus correspondientes lazos 🇪🇸. HASHTAG HASHTAG HASHTAG https://t.co/i7rRc7JjCF",joy 
1030,Terrible lo que está pasando en HASHTAG. Una plegaria sincera por mis amistades venezolanas. Que Dios les dé fuerza y entendimiento para hacer lo correcto.,sadness 
1031,Hoy el amor ha ganado al odio. HASHTAG,joy 
1032,HASHTAG Tanquetas militares arrollan a manifestantes en Caracas |VIDEO ►https://t.co/OcAgxYaykn https://t.co/cyRhBl8jVb,fear 
1033,"HASHTAG, es hora de volver a lo esencial volver a la Virgen María y que ella nos lleve a Dios (Jesús). Nuestra fé no está en Catedrales aunque si es triste ver patrimonio perdido.",sadness 
1034,¿Será así como ha conseguido Arya enfrentarse a ['SPOILER'] en HASHTAG? https://t.co/13S278ZkeE,others 
1035,"HASHTAG no tiene planes (por ahora) para intervenir militarmente en HASHTAG, pero todas las opciones están sobre la mesa, dijo el jefe del Consejo de Seguridad Nacional de la Casa Blanca https://t.co/6I6nRFhKiw vía revistaproceso",others 
1036,"Recopilamos cuentos, novelas y guías pedagógicas para que puedas disfrutar de ellas durante el mes de abril. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/NqYtnGqrlu https://t.co/qxE4aPv0vE educacion3_0",others 
1037,Es una pena Venezuela. Pero así debía ser. Es la única manera. HASHTAG,sadness 
1038,Solo una cosa se puede decir ¡Messi! HASHTAG,others 
1039,HASHTAG la adolescente con síndrome de Asperger que lidera la lucha contra el HASHTAG Interesante nota 👇 https://t.co/UGrPD8A6qP https://t.co/UGrPD8A6qP,others 
1040,Força Barça!! Campeones de un torneo largo durante años y años!! HASHTAG HASHTAG HASHTAG HASHTAG,joy 
1041,Dejo este dato por aquí. La magia del big data. USER HASHTAG https://t.co/2DOSnO6R9P,others 
1042,No deis crédito a tweets en los que ni siquiera distinguen una catedral de otra. Solo quieren trolear y sacar tajada de una desgracia como la de HASHTAG 😓 ¡Qué pena!,anger 
1043,Feliz día del libro! Comenzamos nuestra semana de la lectura en Infantil y Primaria. Preparamos para vivir un montón de aventuras. HASHTAG HASHTAG HASHTAG https://t.co/fce2Etu6wJ,joy 
1044,"No nos alegremos tanto de los “pocos” escalos de mierVox porque recordemos que han pasado de 0 a 24. Es decir, por mucho que hayan conseguido MENOS de lo esperado el problema es QUE HAN CONSEGUIDO ESCAÑOS. Tienen representación, ese es la maldición. HASHTAG",anger 
1045,Suman 69 heridos en protestas en HASHTAG La señal de noticias USER dejó de transmitirse en la televisión venezolana en momentos en las que cubrían las manifestaciones de la capital. ➡️ https://t.co/o24pyDQqyF  https://t.co/Nwa5fAqML6,others 
1046,HASHTAG  El momento en el que tanques chavistas avanzan sobre manifestantes en plena marcha de Guaidó https://t.co/7cJ8chC5wY,others 
1047,HASHTAG | HASHTAG en la catedral de Notre Dame en HASHTAG ▸ https://t.co/Ndp0a0Eyxe   El mundo está conmocionado con el siniestro de una de las obras arquitectónicas más bellas de la humanidad https://t.co/R1S1LIxU6I,sadness 
1048,Buena noche para tomar un gin-tonic y ver HASHTAG HASHTAG,others 
1049,"Tremenda la mano en el ares del Liverpool.. Si así funciona el VAR, elige campeones!  HASHTAG",surprise 
1050,Chávez sigue siendo un gran problema para HASHTAG y USER desde la tumba y junto al pueblo le demuestra al HASHTAG que HASHTAG no se rinde ante las advercidades del acoso bloque miserable impuesto para quebrantar las bases de la HASHTAG el HASHTAG USER..!,anger 
1051,si os digo la verdad estoy bastante tranquila con los resultados que hay de momento HASHTAG HASHTAG,joy 
1052,Es muy triste lo de HASHTAG 😞,sadness 
1053,Ojalá esté equivocada. Ojalá sean 4 años gloriosos para España. Pero recordad el día de hoy. Mañana no servirán las lamentaciones. HASHTAG,sadness 
1054,[VIDEO] Así fue el tierno festejo de HASHTAG con sus hijos en la gramilla del HASHTAG tras coronarse Campeón de HASHTAG 2018-2019. https://t.co/itu8jDWSWJ,others 
1055,Otra vez los sinvergüenzas con armas nos quieren arrebatar nuestras decisiones. HASHTAG,anger 
1056,Solo diré: AY DIOS MIO. No puedo dejar de flipar con el capítulo. HASHTAG,surprise 
1057,"El cobarde, rata y pusilánime de USER en HASHTAG ya siente la puntita en el culo... Ya solo siéntese!!",anger 
1058,"El mejor capítulo de HASHTAG de lejos, que no es decir poco",joy 
1059,"Lamento tanto esta tragedia, qué triste de verdad! HASHTAG",sadness 
1060,"Palabra a palabra… te voy descubriendo, tocándote con mis yemas.  Poco a poco… me vas seduciendo, llenándome de fonemas.  Página a página… (en prosa, en novela) el alma se entrega:       frente a tus hojas,         entre mis manos.  HASHTAG HASHTAG https://t.co/cBrFe1AvE9",others 
1061,Nuevamente Messi enamorando en la HASHTAG y los memes están recién salidos del horno. 🤣😁🤣https://t.co/NvfAn1V4GX,joy 
1062,Esto pasa en HASHTAG  Mi repudio al Dictador USER y una urgente intervención del USER y USER  HASHTAG cobija a los hermanos venezolanos.  Triste y terrible. https://t.co/Dt3VjuPIFN,others 
1063,En directo desde HASHTAG: Fracasa Intento de golpe de estado https://t.co/75nkQSoKwV,others 
1064,HASHTAG en contra de la Constitución y leyes del país.  HASHTAG  HASHTAG   HASHTAG HASHTAG HASHTAG https://t.co/Ji4oYDvn0S,others 
1065,Listo para el Barça Liverpool HASHTAG https://t.co/4QXkLEWnUT,others 
1066,Supongo que Vox que creia que iba a superar a Podemos con casi 50 escaños necesita pañuelos si queréis os dejo 😘 HASHTAG,others 
1067,Me embarga un inmenso dolor por lo ocurrido a la catedral de HASHTAG HASHTAG amé haberla conocido y espero volver a ir algún día,sadness 
1068,Aproximadamente un 10% de Epañita ha votado a VOX.  ÉSA gente nos odia por quienes somos. No lo olvidéis aunque tengamos una victoria aparente  HASHTAG,disgust 
1069,IMPOSIBLE DE VER: Melisandre podría estar ya en Invernalia y esta teoría lo demuestra 😱 HASHTAG HASHTAG https://t.co/STXieJYg90,sadness 
1070,"Si no te quiere saludar está en su derecho, por algo será, y tu te aguantas. No te ha escupido ni te ha insultado, tu la estás señalando públicamente y lo tuyo sí es de sinvergüenzas. En todo caso ¡lo que tiene que aguantar ella! HASHTAG https://t.co/N8A43offUJ",anger 
1071,Atentos al lenguaje no verbal de unos y otros...   HASHTAG,others 
1072,"Hoy al entrar he leído verdaderas barbaridades.Estoy hasta la peineta de fundamentalismos,sean del tipo que sean. Cuando algo bello se pierde lo lamento,al margen de ideologías,u otras consideraciones sectarias HASHTAG Mucho ánimo para aquellos que realmente lo sienten así https://t.co/IkVS3Pkuid",anger 
1073,Pues como hace poco me terminé 'Un lugar al que volver' de USER que mejor que hoy HASHTAG para recomendarlo https://t.co/Uk26W3P5ia,joy 
1074,Espectantes para ver el tercer capitulo de HASHTAG HASHTAG. El principio empieza bien.,others 
1075,"USER No te sientas mal por llorar, es horrible que esto atroces suceso sigan ocurriendo HASHTAG",sadness 
1076,Cuando digo que Arya Stark es mi favorita es por algo.... HASHTAG HASHTAG https://t.co/Ho1KXKtpkx,joy 
1077,Viendo el triunfo de la izquierda del USER y USER en estas HASHTAG solo puedo decir una cosa: ¡Qué bien estoy en Polonia 🇵🇱!,joy 
1078,"Los resultados de las HASHTAG significan que un payaso mentiroso pacte con independentistas y terroristas. Ole. Pero la gente feliz, oye.",anger 
1079,Como cojones duermo yo ahora ?????? HASHTAG,surprise 
1080,LIBERTAD PARA HASHTAG  Comunidad Internacional ésta acción es un crimen de lesa humanidad. Hagan algo. USER USER USER USER USER https://t.co/ZP473PuX1k,others 
1081,17 Personajes de ‘Juego De Tronos’ con sus parejas en la vida real que arruinarán todos tus sueños: https://t.co/ucgDosdIqE HASHTAG HASHTAG  HASHTAG HASHTAG,sadness 
1082,Desde ayer andan sufriendo por el incendio de HASHTAG y ni siquiera conocen la Basílica del voto nacional.,anger 
1083,"Que momento más triste y más bonito a la vez. Triste ver un emblema de la arquitectura en llamas, bonito ver como la humanidad sigue intacta en la mayoría de las personas! HASHTAG https://t.co/Ho3wlniRqw",sadness 
1084,Disfrutando mucho de la noche electoral que han montado USER y USER. ¡Enhorabuena a los organizadores y gracias por la invitación! HASHTAG https://t.co/hQstjobNsN,joy 
1085,¡Feliz día internacional del libro booklanders! 🎉🎉💕 Qué lean lo más que puedan y los llenen del libros HASHTAG HASHTAG https://t.co/MjAvAPGKSi,joy 
1086,"El medio tiempo le llegó mejor al árbitro, dejo crecer mucho los contactos. HASHTAG  HASHTAG  HASHTAG   HASHTAG",others 
1087,"No entiendo como la poesía de Pita Amor está tan infravalorada, a mí sus letras me parecen algo mágico en todo su esplendor.  HASHTAG",others 
1088,HASHTAG Dembelé.... Entierrate con esta pala.... Tonto wn malo https://t.co/RxGkAWrCOF,anger 
1089,Que haya 2.500.000 de subnormales representados por 24 Nazis en un parlamento no tiene nada de positivo... HASHTAG HASHTAG HASHTAG HASHTAG,anger 
1090,Todos con Francia y mi pésame a sus familiares HASHTAG HASHTAG  🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️,sadness 
1091,"Tengo más sueño que una mierda, pero ahora viene JUEGO DE TRONOS 😍 HASHTAG HASHTAG",others 
1092,Lástima que es una mierda de persona porque Vidal tiene unos huevos increíbles.  HASHTAG HASHTAG,disgust 
1093,Todos tenemos un título que nos cambió la vida HASHTAG a algunos es el libro del registro civil,others 
1094,HASHTAG 2.000.000 de votos 😮😨 ¡QUÉ MIEDO! HASHTAG HASHTAG 🤢🤮 HASHTAG HASHTAG HASHTAG,fear 
1095,"HASHTAG serie que se caracteriza por matar a todos sus protagonistas. En la batalla más ""épica"" la palman 4 contados.... 😭",others 
1096,"HASHTAG Una isla perdida en el Mediterráneo que ha puesto sus esperanzas de futuro en la construcción de un complejo termal. Un día aparecen en la playa los cuerpos de tres jóvenes negros, que hay que hacer desaparecer USER https://t.co/qOYY7zMrhN https://t.co/SkzaA93LiA",others 
1097,Lamentable lo que se está viviendo en venezuela. Dios sea con ustedes.   HASHTAG HASHTAG,sadness 
1098,"Messi, eres el amo y señor del fútbol mundial. Ya no hay más adjetivos para ese jugador HASHTAG https://t.co/iNMtleYUib",joy 
1099,El secretario de la USER pide “evitar la violencia”...y para cuando pedirá al régimen de Maduro q se largue y no siga asesinando al pueblo de HASHTAG ? https://t.co/1xkQ2JjIai,anger 
1100,"El HASHTAG amanece hoy un poco más triste tras la catástrofe en París. Desde la meta del Camino, nuestro abrazo a todos los peregrinos del mundo que hoy lloran por HASHTAG. https://t.co/kxCNEC7zLP",sadness 
1101,"Va más allá de la religión, aunque sea un símbolo del cristianismo, sino que se perdió una construcción antigua e histórica que marcó a occidente. Los que festejan ésto son los que no ven más allá de SU ""religión"" o ideología. HASHTAG https://t.co/gS79rCCPoN",sadness 
1102,"Señoras y señores, vamos a darnos el gusto y hagamos un viaje gastronómico por HASHTAG. Buen provecho. https://t.co/KZTy26yBtz",others 
1103,Sublime                  Épico                  Apoteósico                  Excepcional                  Majestuoso              HASHTAG              HASHTAG             HASHTAG             HASHTAG             HASHTAG,joy 
1104,"Esta mañana la escritora Paquibel Sánchez Rueda, ha realizado una actividad muy interesante con nuestro alumnado. La charla se ha realizado con los grupos de 2 ESO. Esta actividad se enmarca dentro de las actividades dedicadas al Día del Libro. HASHTAG USER https://t.co/EwQRGZLdVs",others 
1105,"En el fútbol nunca está dicha la última palabra, pero esta final de la HASHTAG merece ser HASHTAG vs HASHTAG.",others 
1106,"USER Leer es mucho más que un placer,  es una de las actividades que nos define como humanos. HASHTAG HASHTAG HASHTAG HASHTAG",joy 
1107,"HASHTAG, la joven que moviliza al mundo por el clima    La adolescente de largas trenzas y que aparenta menos edad no tiene reparo en reprochar la actitud de los dirigentes mundiales. HASHTAG https://t.co/EXDA9mHfo7",others 
1108,USER HASHTAG España quiere un gobierno de izquierdas HASHTAG HASHTAG https://t.co/zNzUJtFsXr,others 
1109,Mi libro favorito es ___  y puede hacerme ganar un ebook con USER HASHTAG HASHTAG HASHTAG,joy 
1110,‼️⚡️BARCELONA TRICAMPEÓN DE HASHTAG⚡️‼️  USER se consagró campeón de USER 2018-19! 🏆 tras derrotar 1-0 al HASHTAG con gol de HASHTAG al minuto 62’ https://t.co/gfUuqTC1g8,others 
1111,NO DEJES DE VISITAR:https://t.co/m0O7wYgjEN  USER HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  HASHTAG # contaminación  #… https://t.co/S3lVz2179G,others 
1112,El que no aparece en los momentos clave HASHTAG,others 
1113,Hoy es el HASHTAG y queremos recomendar 20 excelentes libros de Historia Feminista! 🎉🎉💖En los comentarios sugiéranos más de sus favoritos! HASHTAG En orden alfabético son:,joy 
1114,HASHTAG | ¡Nos vamos al descanso en el Camp Nou!  USER 0-0 USER  HASHTAG ⚽ https://t.co/AGiaY4aFbm https://t.co/UdIfpA943L,others 
1115,"Cabello dice que están ""completamente derrotados los golpistas"" en Venezuela https://t.co/oWVtt9ysvs HASHTAG 🇻🇪 https://t.co/TGT4GRFsAV",others 
1116,Pinault donará 100 millones de € para restaurar HASHTAG  https://t.co/i35diWMOu7,others 
1117,Los mismos que piden presunción de inocencia ante el feminismo hegemónico son aquellos que acusan de ataque musulmán el incendio de Notre Dame sin pruebas.   HASHTAG HASHTAG https://t.co/BcrPcHWiJz,anger 
1118,"Hoy he estado en directo en  USER USER, hablando del incendio de HASHTAG Me han preguntado que qué pensaba, y ha respondido con franqueza. Los daños son irreparables.  Os dejo el enlace  https://t.co/rLgOCzUKz1 vía USER",sadness 
1119,Es un 3 a 0 gracias al HASHTAG que erro todas las ocasiones que tuvo... HASHTAG,others 
1120,"Lo mejor que podemos hacer es darnos tiempo para reír, llorar y viajar a través de un libro  HASHTAG 📚 https://t.co/r64lG2Jj94",others 
1121,Lamentamos la perdida histórica y Cultural que hoy Tuvo en París Fray el incendio en La Catedral de HASHTAG un Gran sentimiento de tristeza https://t.co/R3C8OHk3ZV,sadness 
1122,"Me muero por dios , he tenido en corazón en vilo todo el capítulo sois unos cabrones , DRACARYS 🐲 HASHTAG",surprise 
1123,Messi se ha pasado el juego de las faltas HASHTAG HASHTAG,others 
1124,"Mi momento más emotivo del día, fue ver salir al cuerpo de bomberos de la Catedral de Notre Dame y escuchar una ola de aplausos de toda la gente que estábamos cerca. HASHTAG https://t.co/D4yBVnNEUC",joy 
1125,"Maduro será un mal presidente y un incompetente, como otros muchos, pero el imperialismo yanqui y todos esos países que bailan al son de la música que marcan estos no pueden apoyar y consentir lo que es un auténtico golpe de estado al legítimo gobierno de HASHTAG https://t.co/syO5vi7683",anger 
1126,HASHTAG Lamenta el gobierno de HASHTAG el incendio en la Catedral de HASHTAG https://t.co/1lAFWcGVcm https://t.co/urKdJ1uGpo,sadness 
1127,"Todos conmovidos con el incendio de la catedral de HASHTAG en París y está bien, Ojalá eso sí tb se conmovieran de la misma forma con la destrucción en Siria y el sufrimiento del pueblo de Palestina.",anger 
1128,⚽️Faltan unos minutos para el comienzo del HASHTAG   ➡️¿Quién estará en la final del Metropolitano el próximo 1 de junio?  ➡️ En la mejor apuesta... HASHTAG.  HASHTAG HASHTAG HASHTAG HASHTAG   https://t.co/Bs4JEs5Qeh,others 
1129,"HASHTAG este fue mi primer libro, nos lo hicieron leer ""a la fuerza"" en el colegio... Lo recuerdo con cariño https://t.co/bCZYEhKiLR",joy 
1130,"Llevo todo el día callada porque tenía miedo de lo que podía pasar esta noche. No es mi resultado soñado claro, pero solo puedo decir: ALIVIO.  HASHTAG 🥳",joy 
1131,"Hoy HASHTAG recuerdo que no he leído un libro desde hace un año, aunque seguro ha pasado mas tiempo.",others 
1132,Fuerza y coraje al pueblo hermano de HASHTAG https://t.co/IQEUQtb8mj,others 
1133,"Nuestros amigos de USER han sacado historias profundamente conmovedoras con HASHTAG, de ingenios para convivir con una economía de realismo mágico, de valentías que se van a lo desconocido y de desesperanzas en medio de oscuridades que duran días.",sadness 
1134,¡¡El Socialismo los está matando!!  HASHTAG HASHTAG,others 
1135,Pff que tristeza ver como algo TAN BONITO y espectacular ha quedado arrasado por el fuego...la experienza de subir a esas torres fue de las mejores que he tenido nunca! 😢 HASHTAG https://t.co/WbHXWy2TRz,sadness 
1136,¿Por qué es tan difícil comunicar el HASHTAG? ¿Por qué no moviliza a la gente? No os perdáis este hilo de USER ¡Da en el clavo! 🔝🔝 HASHTAG HASHTAG https://t.co/9z2oNcmKR1,others 
1137,Mucho cuidado con la emoción. HASHTAG HASHTAG https://t.co/0ysbQkZ4Of,others 
